name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
תנו לי רוקנ`רול,31,8,296280,False,2021-12-31T22:31:55Z,T-Slam,21597,34,"['classic israeli pop', 'israeli rock']",pop,רדיו חזק,1981-01-01,15,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
In the Name of Love,79,1,195706,False,2021-12-31T22:24:54Z,Martin Garrix,15292567,81,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",pop,In the Name of Love,2016-07-29,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
באתי להציל אותך,58,1,187352,False,2021-12-31T22:20:54Z,Agam Buhbut,133298,49,['israeli mediterranean'],other,באתי להציל אותך,2021-10-26,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Big City Life,67,2,240893,False,2021-12-31T22:16:37Z,Mattafix,78067,54,['reggae fusion'],reggae,Signs Of A Struggle,2005,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Stressed Out,86,2,202333,False,2021-12-31T22:13:54Z,Twenty One Pilots,21685086,85,"['modern rock', 'rock']",rock,Blurryface,2015-05-15,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
It's The End Of The World As We Know It (And I Feel Fine),70,6,246933,False,2021-12-31T22:10:46Z,R.E.M.,3313952,76,"['alternative rock', 'athens indie', 'classic rock', 'permanent wave', 'pop rock', 'rock']",rock,Document (R.E.M. No. 5),1987-09-01,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
The Final Countdown,78,1,310333,False,2021-12-31T21:57:21Z,Europe,1147564,68,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock', 'swedish melodic rock']",rock,The Final Countdown (Expanded Edition),1986,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Spectrum (Say My Name) - Calvin Harris Remix,68,13,218190,False,2021-12-31T21:53:30Z,Florence + The Machine,5739004,77,"['baroque pop', 'pop', 'uk alternative pop']",pop,Ceremonials,2011,15,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
ואם תבואי אליי (Ve'Eem Tavo'ee Elay) - Live In Buenos Aires,15,23,241626,False,2021-12-31T21:47:24Z,Idan Raichel,548262,57,"['classic israeli pop', 'israeli mediterranean', 'israeli pop', 'israeli singer-songwriter']",pop,The Idan Raichel Symphonic Project (Live In Buenos Aires),2021-08-22,23,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Somebody To Love,70,2,220920,False,2021-12-31T21:37:57Z,Justin Bieber,54764610,98,"['canadian pop', 'pop']",pop,My World 2.0,2010-01-01,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Alien - Topic Remix,62,1,159927,False,2021-12-31T21:37:57Z,Dennis Lloyd,586656,72,['israeli pop'],pop,Alien (Topic Remix),2020-08-14,2,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
הבלדה למחלקה להלבשה תחתונה,49,7,186973,False,2021-12-31T21:33:07Z,Mercedes Band,76640,48,"['classic israeli pop', 'israeli rock']",pop,תביאו בירות,2009-03-31,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Whole Lotta Love - 1990 Remaster,78,1,333893,False,2021-12-31T21:28:11Z,Led Zeppelin,11621340,81,"['album rock', 'classic rock', 'hard rock', 'rock']",rock,Led Zeppelin II (1994 Remaster),1969-10-22,9,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Can't Stop,81,7,269000,False,2021-12-31T21:21:26Z,Red Hot Chili Peppers,17274551,85,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",rock,By the Way (Deluxe Edition),2002-07-09,18,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Me And My Girlfriend,52,10,308266,True,2021-12-31T21:15:30Z,Makaveli,1644404,56,"['gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",hip,The Don Killuminati: The 7 Day Theory,1996-11-05,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Downtown,75,1,193456,False,2021-12-31T21:10:18Z,Anitta,11017267,83,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",funk,Downtown,2017-11-19,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
In Spain We Call It Soledad,64,1,177000,False,2021-12-31T13:47:29Z,Rigoberta Bandini,71301,62,['spanish synthpop'],other,In Spain We Call It Soledad,2020-08-14,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
יום הולדת שמח,27,4,202160,False,2021-12-31T20:58:46Z,Oded Menashe,44,15,['festigal'],other,עודד אמר,1998-01-01,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Take You Dancing,83,1,190306,False,2021-12-31T20:55:59Z,Jason Derulo,10531210,85,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",pop,Take You Dancing,2020-07-22,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),74,1,186146,False,2021-12-31T20:49:23Z,Felix Jaehn,1159857,78,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",pop,I,2018-02-16,25,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Chantaje (feat. Maluma),76,3,195840,False,2021-12-31T20:47:31Z,Shakira,22859746,85,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",pop,El Dorado,2017-05-26,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
ציפור מדבר,33,2,274000,False,2021-12-31T20:41:49Z,Ethnix,28176,39,"['classic israeli pop', 'mizrahi']",pop,אתניקס,1990-01-01,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
תבואי היום,45,1,216774,False,2021-12-31T20:37:22Z,Eyal Golan,585761,60,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",pop,תבואי היום,2017-07-05,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Holiday,26,1,288160,False,2021-12-31T20:33:21Z,Confidence Man,50904,49,['australian electropop'],other,Holiday,2021-11-11,2,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Hung Up,77,1,337733,False,2021-12-31T20:30:36Z,Madonna,5693790,80,"['dance pop', 'pop']",pop,Confessions on a Dance Floor,2005-11-11,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Juice,76,3,195144,True,2021-12-31T20:26:38Z,Lizzo,4283012,76,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",pop,Cuz I Love You,2019-04-19,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
לבדוק לך ת'מנוע,35,10,348093,False,2021-12-31T20:21:19Z,HaDorbanim,26601,37,['israeli pop'],pop,קובי,2003-01-01,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",78,13,201493,False,2021-12-31T20:19:05Z,Maroon 5,34496005,89,"['pop', 'pop rock']",pop,Hands All Over (Revised International Standard version),2010,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Hypnotize - 2014 Remaster,80,3,229826,True,2021-12-31T20:14:13Z,The Notorious B.I.G.,7086806,81,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",hip,Life After Death (2014 Remastered Edition),1997-03-04,24,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
נסיכת הקלאב,36,1,161595,False,2021-12-31T08:44:00Z,Carakukly,9539,44,['israeli pop'],pop,נסיכת הקלאב,2021-12-20,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Hollaback Girl,72,3,199853,True,2021-12-31T20:06:36Z,Gwen Stefani,5089013,81,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",pop,Love Angel Music Baby,2004-11-22,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Millennium,58,3,247573,False,2021-12-31T19:59:11Z,Robbie Williams,2337561,78,"['dance pop', 'dance rock', 'europop']",pop,I've Been Expecting You,1998,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
abcdefu,99,1,168601,True,2021-12-31T19:47:43Z,GAYLE,165554,85,[],other,abcdefu,2021-08-13,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
The Way,65,1,257093,False,2021-12-31T19:45:22Z,Fastball,140653,53,['pop rock'],pop,All The Pain Money Can Buy,1998-01-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
רכבת לצפון,44,1,251693,False,2021-12-31T19:39:07Z,Assaf Amdursky,43984,41,['israeli rock'],rock,הרי את,2008-01-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Everything Now,64,2,303013,False,2021-12-31T19:34:23Z,Arcade Fire,2013416,69,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",rock,Everything Now,2017-07-28,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Here Comes the Rain Again - Remastered Version,67,1,294586,False,2021-12-31T19:28:24Z,Eurythmics,1433665,72,"['art rock', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",rock,Touch (Reissue - Deluxe Edition),1983-11-14,16,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
עושה מסיבות (איך היא אוהבת),39,1,189500,False,2021-12-31T19:26:18Z,Dudi Bar David,18934,35,['israeli pop'],pop,עושה מסיבות (איך היא אוהבת),2021-08-09,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Three Little Birds,78,9,180266,False,2021-12-31T19:19:26Z,Bob Marley & The Wailers,10207603,81,"['reggae', 'roots reggae']",reggae,Exodus (Deluxe Edition),1977-01-03,25,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
כאלו מילים,50,4,165960,False,2021-12-31T19:17:04Z,Tomer Yosef,40726,47,"['classic israeli pop', 'israeli hip hop']",pop,השחר 35,2011,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Love Me Or Leave Me,55,3,244866,False,2021-12-31T19:12:47Z,Nina Simone,2359817,72,"['adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz,Let It All Out,1966-01-01,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
When You Were Mine,64,1,203483,False,2021-12-31T19:10:26Z,Joy Crookes,248264,65,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",soul,When You Were Mine,2021-08-24,3,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
מענה קולי,38,6,213253,False,2021-12-31T19:05:07Z,The Backyard,36215,36,['israeli rock'],rock,החצר האחורית,2013-01-01,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
The Girl From Tiger Bay,36,8,254693,False,2021-12-31T18:58:32Z,Shirley Bassey,215645,57,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",pop,The Performance,2009-01-01,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
עד שגעגוע יחלוף,44,1,167619,False,2021-12-31T18:54:38Z,Yuval Dayan,245499,50,"['israeli pop', 'israeli singer-songwriter']",pop,עד שגעגוע יחלוף,2021-10-21,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Tzlil Mechuvan,3,1,163500,False,2021-12-31T18:49:41Z,Budgetless_Covers,67,3,[],other,Tzlil Mechuvan,2018-12-31,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Adventure of a Lifetime,77,5,263786,False,2021-12-31T18:46:13Z,Coldplay,33351012,92,"['permanent wave', 'pop']",pop,A Head Full of Dreams,2015-12-04,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
הלילה שלך,41,1,178280,False,2021-12-31T18:38:34Z,Shimon Buskila,19771,37,['israeli singer-songwriter'],singer-songwriter,הלילה שלך,2021-11-10,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
It Runs Through Me,69,6,261881,False,2021-12-31T18:35:13Z,Tom Misch,958010,72,"['indie soul', 'jazz pop']",soul,Geography,2018-04-06,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
אהבה חדשה,31,2,167160,False,2021-12-31T18:26:52Z,Avishai Cohen,145533,52,"['contemporary jazz', 'israeli jazz', 'jazz', 'jazz double bass', 'jazz fusion', 'jazz trumpet']",jazz,שעות רגישות,2008-01-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
I'm Yours,82,2,242186,False,2021-12-31T18:23:09Z,Jason Mraz,6420002,77,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",pop,We Sing. We Dance. We Steal Things.,2008-05-12,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Nightswimming,64,11,258066,False,2021-12-31T18:14:09Z,R.E.M.,3313952,76,"['alternative rock', 'athens indie', 'classic rock', 'permanent wave', 'pop rock', 'rock']",rock,Automatic For The People,1992-10-05,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
תמיד אותו דבר,28,1,185262,False,2021-12-31T17:52:16Z,Amir Benayoun,110989,46,"['classic israeli pop', 'israeli mediterranean']",pop,תמיד אותו דבר,2019-12-22,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Love Of My Life - Remastered 2011,74,9,217386,False,2021-12-31T17:44:48Z,Queen,38798092,89,"['classic rock', 'glam rock', 'rock']",rock,A Night At The Opera (Deluxe Edition 2011 Remaster),1975-11-21,18,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Earth Odyssey,26,3,267167,False,2021-12-31T17:43:23Z,Asaf Avidan,297397,61,"['israeli pop', 'israeli rock']",pop,Anagnorisis,2020-09-11,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
וביניהם,40,6,218800,False,2021-12-31T17:36:20Z,Meir Banai,87908,42,"['classic israeli pop', 'israeli rock']",pop,וביניהם,1992-03-01,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Moth To A Flame (with The Weeknd),92,1,234000,False,2021-12-31T17:33:09Z,Swedish House Mafia,3454269,80,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",pop,Moth To A Flame,2021-10-22,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Tears From The Moon (feat. Sinéad O'Connor),39,3,257893,False,2021-12-31T17:26:13Z,Conjure One,26587,43,"['new age', 'vocal trance']",other,Conjure One,2002,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
בלילות הסתיו,7,12,284000,False,2021-12-31T17:20:25Z,Yehudit Ravitz,87368,48,"['classic israeli pop', 'israeli rock']",pop,מיטב השירים 2,2002-03-12,19,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
So Far,50,3,229426,False,2021-12-31T17:17:08Z,HaBanot Nechama,23788,38,['israeli pop'],pop,הבנות נחמה,2007-01-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
I Wanna Be Yours,83,12,183956,False,2021-12-31T17:16:06Z,Arctic Monkeys,13385192,87,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']",rock,AM,2013-09-09,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
פגישה לאין קץ - ארץ ישראל הישנה והטובה חלק ב - רימאסטרינג,31,10,257407,False,2021-12-31T17:04:18Z,Arik Einstein,365646,53,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,שיר שחלמתי,2018-08-24,181,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
האשה שאיתי,31,1,403466,False,2021-12-31T16:47:37Z,David Broza,56943,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,האשה שאיתי,1983-02-01,9,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Ha'isha Sheiti (The Woman by My Side),5,14,435266,False,2021-12-31T16:42:29Z,David Broza,56943,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,Mesada 1993,1993-11-04,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Torn,75,1,244666,False,2021-12-31T16:35:27Z,Natalie Imbruglia,739248,65,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",pop,Left Of The Middle,1997-11-10,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Easy On Me,98,1,224694,False,2021-12-30T08:27:36Z,Adele,32556772,96,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,Easy On Me,2021-10-14,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
לשיר איתך,32,5,267440,False,2021-12-31T16:27:38Z,Boaz Sharabi,12401,35,"['classic israeli pop', 'israeli singer-songwriter', 'mizrahi']",pop,משאלה,1987-02-01,9,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Blue Lights,69,8,250454,False,2021-12-31T16:19:13Z,Jorja Smith,2507258,77,"['dance pop', 'pop', 'r&b', 'uk contemporary r&b']",pop,Lost & Found,2018-06-08,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Mode Ani - Meir Ariel,15,10,369694,False,2021-12-31T15:58:33Z,Maya Belsitzman & Matan Ephrat,3614,28,['israeli folk'],folk,INDOORS,2020-08-30,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
America,70,4,249760,False,2021-12-31T15:45:22Z,Razorlight,468784,62,"['britpop', 'modern rock', 'rock']",rock,Razorlight,2006-01-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
This Is the Day,55,2,297066,False,2021-12-31T15:44:24Z,The The,255068,55,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']",rock,Soul Mining,1983-03-13,7,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
היי בייב,55,4,187901,False,2021-12-31T06:22:29Z,Tuna,181096,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Cry Me a River,75,5,288333,False,2021-12-31T15:25:20Z,Justin Timberlake,11527465,82,"['dance pop', 'pop']",pop,Justified,2002-11-04,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Cold Heart - PNAU Remix,96,1,202735,False,2021-12-31T15:18:11Z,Elton John,8438832,91,"['glam rock', 'mellow gold', 'piano rock']",rock,Cold Heart (PNAU Remix),2021-08-13,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Zegar (feat. Jano Polska Wersja & Karolina B.),19,17,230106,False,2021-12-31T15:09:20Z,Małach,79738,52,"['polish alternative rap', 'polish hip hop']",hip,Ambara$,2016-04-08,19,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
אתמול היית שונה,27,1,255573,False,2021-12-31T15:07:01Z,Shimi Tavori,15386,31,"['classic israeli pop', 'mizrahi']",pop,להיטי זהב 4,1996-01-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
דברים שרציתי לומר,37,9,272800,False,2021-12-31T14:55:44Z,Yehuda Poliker,126612,42,"['classic israeli pop', 'israeli rock']",pop,הופעה חיה בקיסריה (Live),1997-02-01,31,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
שיר אחד בשבילי,6,10,212986,False,2021-12-31T14:52:13Z,Aya Korem,21479,37,['israeli singer-songwriter'],singer-songwriter,"הלב הזה, המשומש",2015-01-05,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Leave The Door Open,88,1,242096,False,2021-12-31T14:42:06Z,Bruno Mars,36690966,93,"['dance pop', 'pop']",pop,Leave The Door Open,2021-03-05,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
שומקום,24,10,264520,False,2021-12-31T14:26:25Z,Aviv Geffen,125893,49,['israeli rock'],rock,שומקום,1995-01-05,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
תלוי על הצלב,34,1,281893,False,2021-12-31T14:24:54Z,Rami Fortis,49203,42,"['classic israeli pop', 'israeli rock']",pop,שוטר פושע והענק הלוחש,1994-10-28,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Castles Made of Sand,62,9,168920,False,2021-12-31T14:17:51Z,Jimi Hendrix,5365501,74,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",rock,Axis: Bold As Love,1967-12-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
קצת אהבה לא תזיק,46,1,267173,False,2021-12-31T14:12:29Z,Alon Eder,34911,45,['israeli rock'],rock,סיכום החיים עד עכשיו,2014-09-09,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
